CyberTruck12 (UnityEngine.Transform);1;17,98;1
CyberTruck14 (UnityEngine.Transform);1;18,24;1
CyberTruck24 (UnityEngine.Transform);1;18,52;1
CyberTruck23 (UnityEngine.Transform);1;18,54;1
CyberTruck6 (UnityEngine.Transform);1;18,56;1
CyberTruck1  (UnityEngine.Transform);1;18,6;1
CyberTruck27 (UnityEngine.Transform);1;18,6;1
CyberTruck15 (UnityEngine.Transform);1;18,62;1
CyberTruck9 (UnityEngine.Transform);1;18,8;1
CyberTruck5 (UnityEngine.Transform);1;18,88;1
CyberTruck19 (UnityEngine.Transform);1;19,02;1
CyberTruck13 (UnityEngine.Transform);1;19,24;1
CyberTruck17 (UnityEngine.Transform);1;19,54;1
CyberTruck25 (UnityEngine.Transform);1;20,06;1
CyberTruck3 (UnityEngine.Transform);1;21,64;1
CyberTruck2 (UnityEngine.Transform);1;21,84;1
CyberTruck8 (UnityEngine.Transform);1;22,04;1
CyberTruck18 (UnityEngine.Transform);1;23,26;1
CyberTruck16 (UnityEngine.Transform);1;23,56;1
CyberTruck26 (UnityEngine.Transform);1;23,8;1
CyberTruck24 (UnityEngine.Transform);2;11,84;2
CyberTruck22 (UnityEngine.Transform);1;17,2265;2
CyberTruck12 (UnityEngine.Transform);2;16,76;2
CyberTruck25 (UnityEngine.Transform);2;14,68;2
CyberTruck5 (UnityEngine.Transform);2;16,02;2
CyberTruck8 (UnityEngine.Transform);2;13,74;2
CyberTruck15 (UnityEngine.Transform);2;18,32;2
CyberTruck4 (UnityEngine.Transform);1;18,83313;2
CyberTruck19 (UnityEngine.Transform);2;18,02;2
CyberTruck16 (UnityEngine.Transform);2;13,56;2
CyberTruck20 (UnityEngine.Transform);1;21,28764;2
CyberTruck18 (UnityEngine.Transform);2;14,22;2
CyberTruck7 (UnityEngine.Transform);1;20,4065;2
CyberTruck3 (UnityEngine.Transform);2;18,92;2
CyberTruck6 (UnityEngine.Transform);1;17,31157;3
CyberTruck9 (UnityEngine.Transform);1;18,11157;3
CyberTruck13 (UnityEngine.Transform);1;17,69345;3
CyberTruck27 (UnityEngine.Transform);1;16,84491;3
CyberTruck1  (UnityEngine.Transform);1;16,47111;3
CyberTruck8 (UnityEngine.Transform);3;11,72;3
CyberTruck24 (UnityEngine.Transform);3;17,52;3
CyberTruck14 (UnityEngine.Transform);1;16,96712;4
CyberTruck19 (UnityEngine.Transform);3;13,72;3
CyberTruck5 (UnityEngine.Transform);3;16,46;3
CyberTruck16 (UnityEngine.Transform);3;14,52;3
CyberTruck15 (UnityEngine.Transform);3;14,72;3
CyberTruck21 (UnityEngine.Transform);1;19,11055;3
CyberTruck26 (UnityEngine.Transform);1;19,21054;3
CyberTruck20 (UnityEngine.Transform);2;14,32;3
CyberTruck4 (UnityEngine.Transform);2;14,76;3
CyberTruck7 (UnityEngine.Transform);2;15,78;3
CyberTruck3 (UnityEngine.Transform);3;13,18;3
CyberTruck11 (UnityEngine.Transform);1;18,50358;3
CyberTruck9 (UnityEngine.Transform);2;14,86;4
CyberTruck18 (UnityEngine.Transform);1;18,87999;4
CyberTruck10 (UnityEngine.Transform);1;17,18377;4
CyberTruck23 (UnityEngine.Transform);1;16,9;4
CyberTruck25 (UnityEngine.Transform);1;17,11938;4
CyberTruck24 (UnityEngine.Transform);4;15,2;4
CyberTruck13 (UnityEngine.Transform);1;17,19331;5
CyberTruck2 (UnityEngine.Transform);1;20,6;4
CyberTruck16 (UnityEngine.Transform);4;12,88;4
CyberTruck22 (UnityEngine.Transform);1;17,02639;4
CyberTruck17 (UnityEngine.Transform);1;16,58;4
CyberTruck15 (UnityEngine.Transform);4;13,94;4
CyberTruck21 (UnityEngine.Transform);2;14,04;4
CyberTruck19 (UnityEngine.Transform);4;17,78;4
CyberTruck27 (UnityEngine.Transform);1;17,27028;5
CyberTruck11 (UnityEngine.Transform);2;14,56;4
CyberTruck9 (UnityEngine.Transform);3;13,8;5
CyberTruck6 (UnityEngine.Transform);1;17,05017;5
CyberTruck14 (UnityEngine.Transform);1;17,60628;6
CyberTruck4 (UnityEngine.Transform);1;16,74474;5
CyberTruck8 (UnityEngine.Transform);1;17,94;5
CyberTruck3 (UnityEngine.Transform);1;17,24474;5
CyberTruck20 (UnityEngine.Transform);1;18,94474;5
CyberTruck10 (UnityEngine.Transform);2;17,54;5
CyberTruck7 (UnityEngine.Transform);1;17,67416;5
CyberTruck12 (UnityEngine.Transform);1;16,3849;5
CyberTruck26 (UnityEngine.Transform);1;19,49416;5
CyberTruck21 (UnityEngine.Transform);3;13,28;5
CyberTruck22 (UnityEngine.Transform);2;14,52;5
CyberTruck1  (UnityEngine.Transform);1;16,68974;6
CyberTruck5 (UnityEngine.Transform);1;17,8213;5
CyberTruck27 (UnityEngine.Transform);2;12,68;6
CyberTruck6 (UnityEngine.Transform);2;12,36;6
CyberTruck19 (UnityEngine.Transform);5;14,6;5
CyberTruck25 (UnityEngine.Transform);1;18,10947;6
CyberTruck8 (UnityEngine.Transform);2;12,38;6
CyberTruck15 (UnityEngine.Transform);1;16,56567;6
