CyberTruck12 (UnityEngine.Transform);1;17,96;1
CyberTruck18 (UnityEngine.Transform);1;18,34;1
CyberTruck1  (UnityEngine.Transform);1;18,6;1
CyberTruck26 (UnityEngine.Transform);1;18,68;1
CyberTruck24 (UnityEngine.Transform);1;18,68;1
CyberTruck2 (UnityEngine.Transform);1;18,74;1
CyberTruck3 (UnityEngine.Transform);1;18,82;1
CyberTruck15 (UnityEngine.Transform);1;19,02;1
CyberTruck17 (UnityEngine.Transform);1;19,24;1
CyberTruck25 (UnityEngine.Transform);1;19,42;1
CyberTruck11 (UnityEngine.Transform);1;19,92;1
CyberTruck19 (UnityEngine.Transform);1;21,1;1
CyberTruck16 (UnityEngine.Transform);1;21,26;1
CyberTruck5 (UnityEngine.Transform);1;21,36;1
CyberTruck13 (UnityEngine.Transform);1;22,08;1
CyberTruck9 (UnityEngine.Transform);1;22,54;1
CyberTruck20 (UnityEngine.Transform);1;24,14;1
CyberTruck12 (UnityEngine.Transform);2;12,56;2
CyberTruck3 (UnityEngine.Transform);2;13,04;2
CyberTruck6 (UnityEngine.Transform);1;16,31084;2
CyberTruck2 (UnityEngine.Transform);2;13,88;2
CyberTruck16 (UnityEngine.Transform);2;12;2
CyberTruck10 (UnityEngine.Transform);1;16,53985;2
CyberTruck23 (UnityEngine.Transform);1;16,88;2
CyberTruck1  (UnityEngine.Transform);2;17,52;2
CyberTruck27 (UnityEngine.Transform);1;17,23768;2
CyberTruck21 (UnityEngine.Transform);1;18,47986;2
CyberTruck14 (UnityEngine.Transform);1;17,0453;2
CyberTruck22 (UnityEngine.Transform);1;17,8253;2
CyberTruck24 (UnityEngine.Transform);1;17,08453;3
CyberTruck19 (UnityEngine.Transform);1;17,10232;3
CyberTruck12 (UnityEngine.Transform);3;13,84;3
CyberTruck25 (UnityEngine.Transform);1;17,88776;3
CyberTruck17 (UnityEngine.Transform);1;19,59443;3
CyberTruck6 (UnityEngine.Transform);2;14,62;3
CyberTruck4 (UnityEngine.Transform);1;17,14356;3
CyberTruck13 (UnityEngine.Transform);1;20,86;3
CyberTruck15 (UnityEngine.Transform);1;16,74;3
CyberTruck16 (UnityEngine.Transform);3;17,16;3
CyberTruck21 (UnityEngine.Transform);2;13,78;3
CyberTruck11 (UnityEngine.Transform);1;18,86;3
CyberTruck9 (UnityEngine.Transform);1;17,18192;3
CyberTruck1  (UnityEngine.Transform);3;16,44;3
CyberTruck18 (UnityEngine.Transform);1;20,66;3
CyberTruck20 (UnityEngine.Transform);1;17,71148;3
CyberTruck27 (UnityEngine.Transform);2;20,1;3
CyberTruck5 (UnityEngine.Transform);1;20,46;3
CyberTruck23 (UnityEngine.Transform);1;18,86251;4
CyberTruck2 (UnityEngine.Transform);1;20,24251;4
CyberTruck17 (UnityEngine.Transform);2;12,86;4
CyberTruck10 (UnityEngine.Transform);1;16,64781;4
CyberTruck4 (UnityEngine.Transform);2;13,2;4
CyberTruck25 (UnityEngine.Transform);2;15,5;4
CyberTruck9 (UnityEngine.Transform);2;12,08;4
CyberTruck15 (UnityEngine.Transform);2;14,59999;4
CyberTruck22 (UnityEngine.Transform);1;18,30318;4
CyberTruck18 (UnityEngine.Transform);2;13,56;4
CyberTruck8 (UnityEngine.Transform);1;18,94318;4
CyberTruck11 (UnityEngine.Transform);2;17,18;4
CyberTruck1  (UnityEngine.Transform);4;16,84;4
CyberTruck14 (UnityEngine.Transform);1;19,03828;4
CyberTruck3 (UnityEngine.Transform);1;17,03822;5
CyberTruck16 (UnityEngine.Transform);1;17,11325;5
CyberTruck2 (UnityEngine.Transform);2;13,52;5
CyberTruck12 (UnityEngine.Transform);1;17,73325;5
CyberTruck5 (UnityEngine.Transform);2;16,06;4
CyberTruck19 (UnityEngine.Transform);1;16,90292;5
CyberTruck4 (UnityEngine.Transform);3;11,92;5
CyberTruck13 (UnityEngine.Transform);1;16,73713;5
CyberTruck23 (UnityEngine.Transform);2;17,46;5
CyberTruck21 (UnityEngine.Transform);1;16,69106;5
CyberTruck7 (UnityEngine.Transform);1;19,07107;5
CyberTruck15 (UnityEngine.Transform);3;14,84;5
CyberTruck17 (UnityEngine.Transform);1;16,4882;6
CyberTruck18 (UnityEngine.Transform);3;13,84;5
CyberTruck22 (UnityEngine.Transform);2;14,88;5
CyberTruck1  (UnityEngine.Transform);5;14,06;5
CyberTruck16 (UnityEngine.Transform);2;12,14;6
CyberTruck9 (UnityEngine.Transform);1;16,78024;6
CyberTruck14 (UnityEngine.Transform);2;15,08;5
CyberTruck5 (UnityEngine.Transform);3;13,98;5
CyberTruck6 (UnityEngine.Transform);1;20,36884;6
CyberTruck25 (UnityEngine.Transform);1;16,83203;6
CyberTruck20 (UnityEngine.Transform);1;17,75129;6
CyberTruck15 (UnityEngine.Transform);4;13,16;6
CyberTruck17 (UnityEngine.Transform);2;11,96;7
CyberTruck21 (UnityEngine.Transform);2;16,36;6
CyberTruck7 (UnityEngine.Transform);2;14,42;6
CyberTruck13 (UnityEngine.Transform);1;17,04674;7
CyberTruck22 (UnityEngine.Transform);3;12,88;6
CyberTruck18 (UnityEngine.Transform);4;13,34;6
CyberTruck16 (UnityEngine.Transform);3;12,64;7
CyberTruck9 (UnityEngine.Transform);2;13,68;7
CyberTruck3 (UnityEngine.Transform);1;17,55109;7
CyberTruck19 (UnityEngine.Transform);1;17,33195;7
CyberTruck8 (UnityEngine.Transform);1;18,7511;6
CyberTruck14 (UnityEngine.Transform);3;14,34;6
CyberTruck5 (UnityEngine.Transform);4;13,54;6
CyberTruck11 (UnityEngine.Transform);1;17,90297;6
CyberTruck23 (UnityEngine.Transform);1;17,3417;7
CyberTruck25 (UnityEngine.Transform);2;14,12;7
CyberTruck20 (UnityEngine.Transform);2;14,32;7
CyberTruck17 (UnityEngine.Transform);3;13,98;8
CyberTruck18 (UnityEngine.Transform);5;14;7
CyberTruck26 (UnityEngine.Transform);1;17,082;7
CyberTruck4 (UnityEngine.Transform);1;22,46;7
CyberTruck15 (UnityEngine.Transform);1;16,52615;8
